Policy;History;Compliant;STS count;Time 1(ms);Time 2(ms);Time 3(ms);Time 4(ms);Time 5(ms);Time 6(ms);Time 7(ms);Time 8(ms);Time 9(ms);Time 10(ms)
Contr-pol-noncompl-exc-79;hist-100-20-2;false;382;0.220125;0.14325;0.1445;0.138375;0.136041;0.138;0.140041;0.139375;0.136458;0.138833
Contr-pol-noncompl-exc-79;hist-100-20-10;false;381;0.249458;0.168292;0.167667;0.160875;0.16125;0.156334;0.1715;0.184042;0.155833;0.169916
Contr-pol-noncompl-exc-79;hist-100-20-3;false;385;0.2295;0.145667;0.150916;0.146;0.142084;0.142875;0.144458;0.138708;0.145666;0.158334
Contr-pol-noncompl-exc-79;hist-100-20-1;false;394;0.248459;0.175167;0.160834;0.154542;0.15675;0.15625;0.153958;0.153625;0.156292;0.157792
Contr-pol-noncompl-exc-79;hist-100-20-6;false;400;0.273208;0.191541;0.19075;0.197083;0.192125;0.191834;0.190208;0.187167;0.189417;0.202416
Contr-pol-noncompl-exc-79;hist-100-20-7;false;379;0.227041;0.144833;0.181709;0.136833;0.14;0.138084;0.138;0.139334;0.147417;0.137834
Contr-pol-noncompl-exc-59;hist-100-20-8;false;370;0.413917;0.161417;0.124625;0.120916;0.115125;0.116792;0.114708;0.121292;0.112792;0.113417
Contr-pol-noncompl-exc-59;hist-100-20-4;false;376;0.199583;0.152;6.338375;0.267334;0.147792;0.142542;0.145875;0.139125;0.140166;0.139542
Contr-pol-noncompl-exc-59;hist-100-20-5;false;395;0.248333;0.215834;0.213792;0.216;0.215833;0.222625;0.240542;0.210583;0.205833;0.207334
Contr-pol-noncompl-exc-59;hist-100-20-9;false;346;0.421458;0.389542;0.4615;0.392583;0.40775;0.388917;0.43625;0.433167;0.427167;0.402375
Contr-pol-noncompl-exc-59;hist-100-20-2;false;301;0.501583;0.439709;0.426541;0.407584;0.438417;0.407625;0.417167;0.4125;0.440417;0.40675
Contr-pol-noncompl-exc-59;hist-100-20-10;false;393;0.231333;0.198959;0.20125;0.200083;0.227958;0.21725;0.23525;0.201084;0.201292;0.208
Contr-pol-noncompl-exc-59;hist-100-20-3;false;350;0.369416;0.333708;0.362375;0.315791;0.331083;0.326292;0.314209;0.361625;0.318;0.308333
Contr-pol-noncompl-exc-59;hist-100-20-1;false;334;0.407625;0.3885;0.408875;0.39175;0.391958;0.398125;0.420541;0.409375;0.411542;0.407375
Contr-pol-noncompl-exc-59;hist-100-20-6;false;286;0.475541;0.4295;0.4165;0.4405;0.52475;0.428166;0.401875;0.417292;0.438667;0.403583
Contr-pol-noncompl-exc-59;hist-100-20-7;false;395;0.240833;0.26;0.23825;0.225833;0.243958;0.223041;0.222208;0.2215;0.22375;0.220666
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-8;false;85;0.535292;0.261667;0.246334;0.220875;0.215125;0.179333;0.2;0.179917;0.186375;0.177541
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-4;false;85;0.423125;0.163084;0.141459;0.13175;0.131167;0.130167;0.152083;0.127667;0.124167;0.128708
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-5;false;85;0.265541;0.135166;0.132666;0.125291;0.127916;0.130042;0.144583;0.134958;0.124292;0.124125
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-9;false;85;0.19975;0.124875;0.163625;0.143375;0.126125;0.129292;0.148375;0.137666;0.150208;0.144167
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-2;false;85;0.238958;0.125584;0.134292;0.129167;0.128458;0.1275;0.142875;0.131625;0.129791;0.126083
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-10;false;85;0.191667;0.126625;0.137416;0.1305;0.127875;0.134125;0.169416;0.156416;0.13875;0.131625
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-3;false;85;0.615958;0.213125;0.147542;0.257708;0.321583;0.196584;0.147458;0.159542;0.142375;0.130833
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-1;false;85;0.311792;0.133541;0.16;0.132041;0.1275;0.127625;0.131334;0.136167;0.129958;0.130958
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-6;false;85;0.227958;0.135042;0.130584;0.134958;0.126416;0.127708;0.133417;0.135916;0.131833;0.150958
Contr-pol-non-compl-noexc-nonsubs;hist-100-20-7;false;85;0.280791;0.239458;0.142625;0.128292;0.125667;0.126459;0.127209;0.128584;0.13875;0.130166
Contr-pol-noncompl-exc-63;hist-100-20-8;false;379;0.621416;0.256;0.225625;0.23025;0.239375;0.222292;0.22675;0.219458;0.222334;0.255458
Contr-pol-noncompl-exc-63;hist-100-20-4;false;368;0.446166;0.356542;0.3735;0.408333;0.431416;0.379667;0.370167;0.626166;0.903875;0.998709
Contr-pol-noncompl-exc-63;hist-100-20-5;false;390;0.611709;0.251625;0.224333;0.2615;0.215792;0.220375;0.219833;0.232709;0.231416;0.223708
Contr-pol-noncompl-exc-63;hist-100-20-9;false;383;0.424208;0.285583;0.331209;0.298709;0.289834;0.311542;0.319083;0.322625;0.327542;0.308709
Contr-pol-noncompl-exc-63;hist-100-20-2;false;408;0.393958;0.274;0.2625;0.267584;0.256625;0.273708;0.29075;0.33975;0.26925;0.286584
Contr-pol-noncompl-exc-63;hist-100-20-10;false;263;0.580541;0.525334;0.508375;0.60325;1.122458;0.8855;0.795583;0.54175;0.475084;0.464667
Contr-pol-noncompl-exc-63;hist-100-20-3;false;352;0.446875;0.3275;0.319125;0.33125;0.337209;0.358292;0.323375;0.340583;0.321542;0.327208
Contr-pol-noncompl-exc-63;hist-100-20-1;false;408;0.349417;0.279958;0.270042;0.285208;0.3185;0.297084;0.286959;0.292667;0.292208;0.32525
Contr-pol-noncompl-exc-63;hist-100-20-6;false;280;0.569458;0.400042;0.410125;0.439209;0.420417;0.542583;0.585125;0.446834;0.395875;0.403708
Contr-pol-noncompl-exc-63;hist-100-20-7;false;385;0.291958;0.221583;0.198209;0.193916;0.1955;0.200292;0.194541;0.19575;0.193125;0.192583
Contr-pol-noncompl-exc-34;hist-100-20-8;false;266;0.705083;0.42875;0.397958;0.388708;0.384292;0.380916;0.380708;0.379875;0.377417;0.385292
Contr-pol-noncompl-exc-34;hist-100-20-4;false;378;0.222625;0.153208;0.182958;0.165625;0.164833;0.164292;0.160458;0.159459;0.18225;0.164292
Contr-pol-noncompl-exc-34;hist-100-20-5;false;372;0.234166;0.14975;0.198125;0.16825;0.159;0.165833;0.147875;0.146041;0.145625;0.146
Contr-pol-noncompl-exc-34;hist-100-20-9;false;378;0.330041;0.2485;0.248;0.251625;0.249834;0.2535;0.254584;0.255208;0.249333;0.286
Contr-pol-noncompl-exc-34;hist-100-20-2;false;388;0.361917;0.22;0.187333;0.186083;0.22225;0.19575;0.372125;0.420708;0.235584;0.222666
Contr-pol-noncompl-exc-34;hist-100-20-10;false;264;0.60025;0.45175;0.519208;0.406958;0.389125;0.399125;0.392375;0.381291;0.378959;0.383417
Contr-pol-noncompl-exc-34;hist-100-20-3;false;356;0.391125;0.312542;0.257291;0.270041;0.283833;0.263542;0.260334;0.275416;0.268833;0.265625
Contr-pol-noncompl-exc-34;hist-100-20-1;false;403;0.281083;0.209792;0.195042;0.196167;0.194834;0.196833;0.222666;0.199042;0.240292;0.223542
Contr-pol-noncompl-exc-34;hist-100-20-6;false;266;0.5205;0.4005;0.401292;0.373;0.378292;0.405542;0.410834;0.411458;0.3975;0.519375
Contr-pol-noncompl-exc-34;hist-100-20-7;false;277;0.710708;0.410166;0.385125;0.454083;0.447916;0.427083;0.413208;0.381042;0.395834;0.450542
Contr-pol-noncompl-exc-22;hist-100-20-8;false;379;0.739042;0.291167;0.279792;0.235709;0.238334;0.23275;0.232459;0.271125;0.269458;0.227791
Contr-pol-noncompl-exc-22;hist-100-20-4;false;378;0.3225;0.256667;0.244;0.331125;0.341625;0.332167;0.322917;0.26875;0.29325;0.283834
Contr-pol-noncompl-exc-22;hist-100-20-5;false;403;0.258;0.189375;0.197166;0.190292;0.192334;0.19725;0.229542;0.215209;0.189417;0.195208
Contr-pol-noncompl-exc-22;hist-100-20-9;false;369;0.258416;0.19875;0.19575;0.204167;0.22875;0.217;0.197333;0.193875;0.197667;0.198334
Contr-pol-noncompl-exc-22;hist-100-20-2;false;394;0.314375;0.28825;0.27075;0.236666;0.23175;0.231959;0.242;0.302;0.274667;0.245292
Contr-pol-noncompl-exc-22;hist-100-20-10;false;375;0.273;0.156292;0.139125;0.124708;0.125208;0.122542;0.121542;0.122417;0.123708;0.144292
Contr-pol-noncompl-exc-22;hist-100-20-3;false;359;0.402458;0.266916;0.270833;0.273875;0.282542;0.313583;0.274041;0.272166;0.275458;0.279125
Contr-pol-noncompl-exc-22;hist-100-20-1;false;400;0.335334;0.249542;0.214042;0.208375;0.202125;0.211958;0.215792;0.20275;0.210709;0.2075
Contr-pol-noncompl-exc-22;hist-100-20-6;false;287;0.416417;0.346542;0.337958;0.387417;0.391625;0.380792;0.374208;0.335959;0.335542;0.332291
Contr-pol-noncompl-exc-22;hist-100-20-7;false;304;0.437125;0.334333;0.329625;0.327375;0.311583;0.307041;0.315583;0.312959;0.304125;0.389875
Contr-pol-noncompl-exc-75;hist-100-20-8;false;379;0.355208;0.199791;0.274417;0.25275;0.18975;0.207292;0.19925;0.202666;0.186166;0.195375
Contr-pol-noncompl-exc-75;hist-100-20-4;false;389;0.264667;0.192;0.195083;0.18025;0.1675;0.158917;0.165334;0.161584;0.174541;0.159625
Contr-pol-noncompl-exc-75;hist-100-20-5;false;388;0.367;0.261959;0.244;0.236875;0.238166;0.262708;0.286875;0.237791;0.251125;0.24325
Contr-pol-noncompl-exc-75;hist-100-20-9;false;376;0.262709;0.192375;0.189375;0.189625;0.182417;0.181209;0.178875;0.193292;0.196334;0.191583
Contr-pol-noncompl-exc-75;hist-100-20-2;false;404;0.263458;0.165541;0.168292;0.16625;0.177958;0.163583;0.163042;0.162542;0.162416;0.169208
Contr-pol-noncompl-exc-75;hist-100-20-10;false;384;0.276125;0.204417;0.201083;0.191958;0.20025;0.20675;0.208833;0.216791;0.20025;0.203291
Contr-pol-noncompl-exc-75;hist-100-20-3;false;386;0.211166;0.144292;0.136541;0.137958;0.134167;0.140875;0.14125;0.13575;0.152917;0.135458
Contr-pol-noncompl-exc-75;hist-100-20-1;false;374;0.284458;0.217541;0.217;0.2185;0.223333;0.230083;0.2405;0.215584;0.21825;0.220417
Contr-pol-noncompl-exc-75;hist-100-20-6;false;296;0.364625;0.332583;0.296042;0.317583;0.289417;0.354709;0.304708;0.31225;0.290875;0.29575
Contr-pol-noncompl-exc-75;hist-100-20-7;false;268;0.408334;0.424875;0.350125;0.329;0.337125;0.40825;0.325125;0.3245;0.370583;0.353125
Contr-pol-noncompl-exc-91;hist-100-20-8;false;370;0.46525;0.296125;0.242375;0.240709;0.240709;0.235625;0.301625;0.289208;0.238542;0.253334
Contr-pol-noncompl-exc-91;hist-100-20-4;false;373;0.340625;0.252334;0.243291;0.24075;0.238208;0.232958;0.246083;0.238166;0.228875;0.245291
Contr-pol-noncompl-exc-91;hist-100-20-5;false;370;0.170625;0.111959;0.110167;0.109041;0.112375;0.11225;0.109375;0.112084;0.1185;0.114416
Contr-pol-noncompl-exc-91;hist-100-20-9;false;382;0.202875;0.135084;0.138209;0.126875;0.12775;0.148459;0.135292;0.129583;0.14825;0.12825
Contr-pol-noncompl-exc-91;hist-100-20-2;false;393;0.215166;0.148917;0.144167;0.149417;0.149291;0.146417;0.148375;0.146667;0.147708;0.156333
Contr-pol-noncompl-exc-91;hist-100-20-10;false;336;0.406417;0.31675;0.312666;0.304833;0.290125;0.297625;0.311583;0.395084;0.352417;0.306708
Contr-pol-noncompl-exc-91;hist-100-20-3;false;390;0.238625;0.167167;0.163;0.164125;0.170958;0.166041;0.167833;0.165958;0.166291;0.174541
Contr-pol-noncompl-exc-91;hist-100-20-1;false;369;0.191;0.112375;0.114541;0.111333;0.106041;0.107875;0.10725;0.107375;0.107167;0.105416
Contr-pol-noncompl-exc-91;hist-100-20-6;false;368;0.193875;0.125459;0.130042;0.127417;0.12775;0.125834;0.126125;0.1245;0.124666;0.123333
Contr-pol-noncompl-exc-91;hist-100-20-7;false;394;0.26;0.19425;0.205625;0.189708;0.195708;0.19075;0.199541;0.2005;0.205291;0.193875
Contr-pol-noncompl-exc-29;hist-100-20-8;false;371;0.384791;0.240333;0.242166;0.232208;0.236292;0.240208;0.230167;0.2425;0.250083;0.240708
Contr-pol-noncompl-exc-29;hist-100-20-4;false;330;0.376833;0.31725;0.306875;0.303292;0.30575;0.306458;0.310459;0.297;0.305375;0.300875
Contr-pol-noncompl-exc-29;hist-100-20-5;false;385;0.199291;0.135833;0.131542;0.136;0.131333;0.132417;0.133791;0.136584;0.1345;0.134791
Contr-pol-noncompl-exc-29;hist-100-20-9;false;383;0.197;0.127625;0.131125;0.127375;0.130083;0.128041;0.126125;0.126125;0.142667;0.132
Contr-pol-noncompl-exc-29;hist-100-20-2;false;392;0.211292;0.173541;0.146708;0.144458;0.14525;0.14725;0.150041;0.154;0.146167;0.1745
Contr-pol-noncompl-exc-29;hist-100-20-10;false;384;0.301291;0.170708;0.157459;0.160625;0.156416;0.154125;0.157917;0.152417;0.153;0.15
Contr-pol-noncompl-exc-29;hist-100-20-3;false;351;0.309458;0.254167;0.261;0.284541;0.258791;0.248333;0.264208;0.254333;0.248792;0.249333
Contr-pol-noncompl-exc-29;hist-100-20-1;false;275;0.414666;0.350458;0.341958;0.340541;6.687208;0.404;0.347375;0.344375;0.3415;0.36225
Contr-pol-noncompl-exc-29;hist-100-20-6;false;371;0.116584;0.14275;0.111584;0.121667;0.121375;0.1155;0.112917;0.11075;0.115167;0.130625
Contr-pol-noncompl-exc-29;hist-100-20-7;false;301;0.54625;0.365166;0.323458;0.308875;0.314459;0.321333;0.309125;0.301792;0.30725;0.304416
Contr-pol-noncompl-exc-87;hist-100-20-8;false;387;0.345833;0.164;0.150959;0.142084;0.144541;0.14725;0.141459;0.142959;0.142125;0.139958
Contr-pol-noncompl-exc-87;hist-100-20-4;false;386;0.267708;0.212791;0.222542;0.205084;0.214333;0.209166;0.219083;0.207166;0.218625;0.214917
Contr-pol-noncompl-exc-87;hist-100-20-5;false;380;0.367709;0.291;0.287;0.29;0.28775;0.2835;0.294625;0.285166;0.28675;0.291459
Contr-pol-noncompl-exc-87;hist-100-20-9;false;376;0.364166;0.26075;0.260625;0.252459;0.253667;0.256209;0.259834;0.254375;0.250416;0.250333
Contr-pol-noncompl-exc-87;hist-100-20-2;false;400;0.303834;0.221167;0.219916;0.237458;0.230542;0.232667;0.227416;0.222625;0.221542;0.237125
Contr-pol-noncompl-exc-87;hist-100-20-10;false;370;0.288416;0.210292;0.222709;0.217459;0.216334;0.21525;0.212083;0.230667;0.221917;0.212958
Contr-pol-noncompl-exc-87;hist-100-20-3;false;385;0.273667;0.202375;0.199125;0.19775;0.197916;0.1945;0.202375;0.19625;0.19775;0.20175
Contr-pol-noncompl-exc-87;hist-100-20-1;false;332;0.346916;0.278583;0.274667;0.274417;0.282125;0.283375;0.282042;0.285542;0.291333;0.29325
Contr-pol-noncompl-exc-87;hist-100-20-6;false;396;0.248333;0.1725;0.175875;0.175125;0.180833;0.175166;0.173708;0.174625;0.174583;0.179166
Contr-pol-noncompl-exc-87;hist-100-20-7;false;388;0.232166;0.163125;0.164292;0.161416;0.16525;0.1605;0.166709;0.160167;0.167958;0.16175
Contr-pol-noncompl-exc-68;hist-100-20-8;false;330;0.461458;0.315;0.298292;0.297375;0.292167;0.287166;0.288416;0.29125;0.289625;0.305792
Contr-pol-noncompl-exc-68;hist-100-20-4;false;394;0.268292;0.197;0.194042;0.195792;0.19225;0.189375;0.193958;0.190042;0.189541;0.188375
Contr-pol-noncompl-exc-68;hist-100-20-5;false;404;0.29975;0.229708;0.229917;0.224834;0.228417;0.224833;0.236708;0.229625;0.226666;0.232083
Contr-pol-noncompl-exc-68;hist-100-20-9;false;345;0.373667;0.300708;0.291291;0.302042;0.293791;0.292875;0.301333;0.309583;0.345792;0.299625
Contr-pol-noncompl-exc-68;hist-100-20-2;false;398;0.313333;0.239666;0.237458;0.236542;0.243375;0.247292;0.245083;0.237917;0.236708;0.243208
Contr-pol-noncompl-exc-68;hist-100-20-10;false;392;0.239458;0.173208;0.166541;0.172292;0.166042;0.163125;0.163958;0.1715;0.171292;0.173292
Contr-pol-noncompl-exc-68;hist-100-20-3;false;375;0.188125;0.121417;0.117375;0.116875;0.119208;0.117333;0.123542;0.117292;0.117625;0.1165
Contr-pol-noncompl-exc-68;hist-100-20-1;false;403;0.2515;0.185208;0.187875;0.181875;0.216;0.192792;0.195209;0.188458;0.193542;0.190667
Contr-pol-noncompl-exc-68;hist-100-20-6;false;378;0.220667;0.152208;0.147917;0.153625;0.1545;0.149167;0.147334;0.155792;0.151541;0.147791
Contr-pol-noncompl-exc-68;hist-100-20-7;false;394;0.248375;0.182709;0.177;0.189291;0.175417;0.175917;0.176375;0.173;0.178083;0.173042
Contr-pol-noncompl-exc-44;hist-100-20-8;false;388;0.298791;0.156583;0.159917;0.156833;0.15475;0.162084;0.156542;0.154875;0.15575;0.154292
Contr-pol-noncompl-exc-44;hist-100-20-4;false;390;0.295917;0.23375;0.228959;0.227208;0.232;0.226458;0.229041;0.228209;0.233583;0.226542
Contr-pol-noncompl-exc-44;hist-100-20-5;false;396;0.356625;0.283166;0.289917;0.285584;0.295667;0.262958;0.260959;0.258708;0.262375;0.261583
Contr-pol-noncompl-exc-44;hist-100-20-9;false;379;0.193458;0.125458;0.126792;0.126875;0.1265;0.126375;0.127875;0.125292;0.124541;0.126292
Contr-pol-noncompl-exc-44;hist-100-20-2;false;376;0.207;0.123125;0.12075;0.1205;0.121625;0.120958;0.119041;0.123459;0.119417;0.122916
Contr-pol-noncompl-exc-44;hist-100-20-10;false;319;0.38775;0.313417;0.351959;0.356791;0.34975;0.351916;0.353166;0.356792;0.353084;0.342833
Contr-pol-noncompl-exc-44;hist-100-20-3;false;382;0.214375;0.1475;0.143917;0.151792;0.145208;0.150292;0.324917;0.154166;0.147583;0.147667
Contr-pol-noncompl-exc-44;hist-100-20-1;false;326;0.407083;0.339958;0.311542;0.304709;0.304666;0.303209;0.30575;0.304291;0.296917;0.298292
Contr-pol-noncompl-exc-44;hist-100-20-6;false;394;0.241708;0.180625;0.169542;0.168416;0.170292;0.16625;0.171333;0.16375;0.174208;0.169166
Contr-pol-noncompl-exc-44;hist-100-20-7;false;391;0.232166;0.167333;0.172958;0.170042;0.1635;0.163542;0.16575;0.160542;0.1645;0.161
Contr-pol-noncompl-exc-52;hist-100-20-8;false;379;0.326791;0.1495;0.128417;0.126042;0.135333;0.127042;0.127292;0.127375;0.129583;0.131458
Contr-pol-noncompl-exc-52;hist-100-20-4;false;393;0.23825;0.17775;0.168625;0.168;0.165917;0.171167;0.173;0.167792;0.168416;0.166459
Contr-pol-noncompl-exc-52;hist-100-20-5;false;401;0.303583;0.223125;0.217125;0.222333;0.240792;0.256042;0.235334;0.235792;0.23625;0.246542
Contr-pol-noncompl-exc-52;hist-100-20-9;false;385;0.492167;0.293084;0.282542;0.26975;0.268917;0.274666;0.26575;0.266459;0.261667;0.262541
Contr-pol-noncompl-exc-52;hist-100-20-2;false;371;0.177375;0.1145;0.119584;0.113833;0.111459;0.113875;0.113333;0.168041;0.128959;0.118417
Contr-pol-noncompl-exc-52;hist-100-20-10;false;369;0.289625;0.139709;0.132334;0.116334;0.110708;0.108708;0.108125;0.107292;0.1135;0.107166
Contr-pol-noncompl-exc-52;hist-100-20-3;false;374;0.181958;0.115542;0.117625;0.118291;7.4005;0.175792;0.126666;0.116083;0.112292;0.114625
Contr-pol-noncompl-exc-52;hist-100-20-1;false;334;0.29525;0.2635;0.273792;0.271041;0.279917;0.277792;0.284458;0.2895;0.280459;0.273833
Contr-pol-noncompl-exc-52;hist-100-20-6;false;398;0.193041;0.171041;0.175834;0.193084;0.179084;0.187875;0.17425;0.168292;0.172;0.191542
Contr-pol-noncompl-exc-52;hist-100-20-7;false;389;0.225917;0.219958;0.225958;0.219667;0.268542;0.251292;0.233917;0.226042;0.217334;0.219042
Contr-pol-noncompl-exc-100;hist-100-20-8;false;322;0.564542;0.362667;0.37775;0.341875;0.329292;0.327625;0.332208;0.364042;0.352083;0.351917
Contr-pol-noncompl-exc-100;hist-100-20-4;false;376;0.41225;0.287625;0.289666;0.286958;0.372583;0.294;0.272;0.274709;0.266917;0.274417
Contr-pol-noncompl-exc-100;hist-100-20-5;false;314;0.415792;0.35225;0.359792;0.342083;0.345;0.340375;0.346084;0.345084;0.323709;0.341166
Contr-pol-noncompl-exc-100;hist-100-20-9;false;372;0.28225;0.2005;0.203833;0.199125;0.198125;0.204666;0.230167;0.206875;0.224042;0.210084
Contr-pol-noncompl-exc-100;hist-100-20-2;false;399;0.340875;0.255042;0.262208;0.24;0.246875;0.250625;0.245167;0.239084;0.245541;0.243917
Contr-pol-noncompl-exc-100;hist-100-20-10;false;371;0.390333;0.281334;0.283417;0.296959;0.279125;0.266042;0.273;0.27425;0.264875;0.271542
Contr-pol-noncompl-exc-100;hist-100-20-3;false;357;0.371875;0.297541;0.287084;0.310042;0.275417;0.269667;0.284208;0.291875;0.298167;0.301583
Contr-pol-noncompl-exc-100;hist-100-20-1;false;402;0.299875;0.205334;0.1955;0.191;0.200875;0.18975;0.202083;0.215708;0.274083;0.239
Contr-pol-noncompl-exc-100;hist-100-20-6;false;328;0.758;0.362458;0.768167;0.5615;0.389541;0.398125;0.307709;0.2775;0.274875;0.267083
Contr-pol-noncompl-exc-100;hist-100-20-7;false;384;0.188833;0.15175;0.13225;0.130459;0.134125;0.139083;0.133167;0.139333;0.144042;0.149375
Contr-pol-noncompl-exc-72;hist-100-20-8;false;382;0.289875;0.136958;0.1345;0.131666;0.12725;0.1285;0.14625;0.132292;0.128416;0.129458
Contr-pol-noncompl-exc-72;hist-100-20-4;false;356;0.373708;0.310291;0.311833;0.386125;0.304667;0.299542;0.281708;0.294208;0.290042;0.287666
Contr-pol-noncompl-exc-72;hist-100-20-5;false;412;0.268167;0.217334;0.196459;0.196292;0.204875;0.20125;0.209667;0.216875;0.26125;0.252292
Contr-pol-noncompl-exc-72;hist-100-20-9;false;266;0.44175;0.359917;0.36525;0.3575;0.35475;0.368375;0.342833;0.352167;0.36725;0.468083
Contr-pol-noncompl-exc-72;hist-100-20-2;false;306;0.408;0.324917;0.315917;0.311833;0.313375;0.315875;0.312417;0.336083;0.323375;0.318
Contr-pol-noncompl-exc-72;hist-100-20-10;false;379;0.210125;0.134209;0.134042;0.14625;0.164375;0.135875;0.128625;0.124583;0.129375;0.127334
Contr-pol-noncompl-exc-72;hist-100-20-3;false;334;0.3735;0.293458;0.292;0.300125;0.289958;0.313;0.29425;0.306917;0.313416;0.312125
Contr-pol-noncompl-exc-72;hist-100-20-1;false;338;0.515083;0.333291;0.289583;0.291584;0.286167;0.283125;0.291375;0.313875;0.2895;0.281875
Contr-pol-noncompl-exc-72;hist-100-20-6;false;370;0.177625;0.108542;0.110167;0.112;0.110875;0.107667;0.108583;0.107084;0.108583;0.111542
Contr-pol-noncompl-exc-72;hist-100-20-7;false;384;0.21425;0.15425;0.154583;0.15125;0.149917;0.150375;0.151291;0.148959;0.154416;0.151833
Contr-pol-noncompl-exc-25;hist-100-20-8;false;344;0.43525;0.282;0.276292;0.272917;0.273625;0.277042;0.27425;0.279333;0.273042;0.274125
Contr-pol-noncompl-exc-25;hist-100-20-4;false;389;0.287334;0.197791;0.202542;0.205875;0.206959;0.206833;0.206708;0.270292;0.259;0.264083
Contr-pol-noncompl-exc-25;hist-100-20-5;false;382;0.221375;0.142625;0.156958;0.135792;0.131417;0.13025;0.129041;0.134417;0.130791;0.133834
Contr-pol-noncompl-exc-25;hist-100-20-9;false;370;0.253333;0.174375;0.170125;0.172375;0.16775;0.169959;0.175416;0.165292;0.175125;0.171375
Contr-pol-noncompl-exc-25;hist-100-20-2;false;374;0.326;0.265958;0.259166;0.249667;0.260833;0.26025;0.261333;0.261417;0.254833;0.267792
Contr-pol-noncompl-exc-25;hist-100-20-10;false;394;0.234792;0.17125;0.168458;0.170833;0.169417;0.171792;0.171;0.172125;0.169875;0.170792
Contr-pol-noncompl-exc-25;hist-100-20-3;false;371;0.1765;0.109625;0.10875;0.112042;0.109458;0.109625;0.113;0.127333;0.111916;0.108084
Contr-pol-noncompl-exc-25;hist-100-20-1;false;372;0.304042;0.228041;0.231584;0.215459;0.214209;0.218291;0.213292;0.207916;0.217084;0.215041
Contr-pol-noncompl-exc-25;hist-100-20-6;false;369;0.300667;0.239584;0.230375;0.23375;0.235625;0.228917;0.232459;0.228084;0.234459;0.230541
Contr-pol-noncompl-exc-25;hist-100-20-7;false;317;0.368667;0.283083;0.288417;0.285875;0.283958;0.297083;0.295458;0.3525;0.3125;0.297166
Contr-pol-noncompl-exc-33;hist-100-20-8;false;345;0.462291;0.34425;0.338959;0.322;0.3225;0.345583;0.325917;0.344833;0.3275;0.320542
Contr-pol-noncompl-exc-33;hist-100-20-4;false;392;0.215458;0.21475;0.201791;0.221084;0.208167;0.202333;0.204417;0.207;0.205209;0.218542
Contr-pol-noncompl-exc-33;hist-100-20-5;false;388;0.178084;0.191209;0.171625;0.169167;0.168917;0.171917;0.171667;0.172791;0.168625;0.1805
Contr-pol-noncompl-exc-33;hist-100-20-9;false;328;0.369083;0.357208;0.361958;0.371458;0.365708;0.368917;0.358917;0.365667;0.354292;0.37725
Contr-pol-noncompl-exc-33;hist-100-20-2;false;396;0.175958;0.161958;0.160958;0.164334;0.174708;0.175083;0.167083;0.161;0.174209;0.164459
Contr-pol-noncompl-exc-33;hist-100-20-10;false;387;0.192875;0.17;0.170875;0.172042;0.176166;0.180583;0.185042;0.184333;0.176917;0.18025
Contr-pol-noncompl-exc-33;hist-100-20-3;false;329;0.483541;0.364459;0.392917;0.385875;0.395917;0.37325;0.384709;0.379459;0.368334;0.371417
Contr-pol-noncompl-exc-33;hist-100-20-1;false;331;0.432667;0.348;0.355333;0.350583;0.367416;0.347625;0.353458;0.352208;0.358542;0.344125
Contr-pol-noncompl-exc-33;hist-100-20-6;false;288;0.498958;0.379709;0.3905;0.384333;0.384292;0.378792;0.396917;0.378042;0.385292;0.387334
Contr-pol-noncompl-exc-33;hist-100-20-7;false;391;0.290834;0.208292;0.206625;0.209;0.212208;0.204917;0.207083;0.208458;0.222083;0.206
Contr-pol-noncompl-exc-64;hist-100-20-8;false;368;0.457958;0.296708;0.299666;0.293375;0.297583;0.296125;0.288208;0.287333;0.303875;0.299167
Contr-pol-noncompl-exc-64;hist-100-20-4;false;386;0.253583;0.151916;0.147333;0.146958;0.149958;0.149583;0.16075;0.147292;0.145708;0.149041
Contr-pol-noncompl-exc-64;hist-100-20-5;false;410;0.28825;0.231208;0.220792;0.226292;0.218584;0.224958;0.217375;0.230583;0.226083;0.232875
Contr-pol-noncompl-exc-64;hist-100-20-9;false;364;0.283459;0.189167;0.178625;0.17775;0.185334;0.178542;0.188333;0.17725;0.176667;0.18925
Contr-pol-noncompl-exc-64;hist-100-20-2;false;381;0.204917;0.138209;0.135792;0.135042;0.134541;0.134875;0.135666;0.139875;0.142167;0.143667
Contr-pol-noncompl-exc-64;hist-100-20-10;false;379;0.34575;0.247334;0.236833;0.235833;0.237375;0.234917;0.234041;0.241084;0.25625;0.245875
Contr-pol-noncompl-exc-64;hist-100-20-3;false;341;0.412958;0.335167;0.342;0.343125;0.337584;0.333125;0.335708;0.358667;0.338209;0.337875
Contr-pol-noncompl-exc-64;hist-100-20-1;false;387;0.245583;0.156583;0.148875;0.147083;0.161417;0.154084;0.14975;0.159166;0.150334;0.148667
